cc_id,customer_id,card_type,limit,usage_last_month,status
CC513323,CUST025099,Gold,100000,58661,Active
CC513324,CUST009974,Platinum,200000,49715,Active
CC513325,CUST047868,Classic,50000,5423,Active
CC513326,CUST038099,Gold,100000,65692,Active
CC513327,CUST029902,Platinum,200000,52601,Active
CC513328,CUST010115,Gold,100000,97450,Active
CC513329,CUST047889,Classic,50000,33055,Active
CC513330,CUST045654,Classic,50000,30277,Active
CC513331,CUST042897,Platinum,200000,58724,Active
CC513332,CUST017765,Gold,100000,30561,Active
CC513333,CUST026461,Classic,50000,30205,Active
CC513334,CUST048336,Gold,100000,1327,Active
CC513335,CUST029626,Platinum,200000,19216,Active
CC513336,CUST034354,Gold,100000,76613,Active
CC513337,CUST028649,Classic,50000,43040,Active
CC513338,CUST002366,Classic,50000,39715,Active
CC513339,CUST040506,Platinum,200000,182206,Active
CC513340,CUST041799,Gold,100000,25613,Active
CC513341,CUST046328,Platinum,200000,80263,Active
CC513342,CUST003424,Classic,50000,31141,Active
CC513343,CUST033043,Classic,50000,15798,Active
CC513344,CUST027774,Classic,50000,923,Active
CC513345,CUST030522,Gold,100000,13823,Active
CC513346,CUST007537,Platinum,200000,121121,Active
CC513347,CUST039069,Classic,50000,13497,Active
CC513348,CUST024759,Classic,50000,24736,Active
CC513349,CUST016958,Gold,100000,45698,Active
CC513350,CUST007527,Platinum,200000,80893,Active
CC513351,CUST019644,Classic,50000,18287,Active
CC513352,CUST035233,Platinum,200000,12163,Active
CC513353,CUST017034,Classic,50000,21841,Active
CC513354,CUST007346,Platinum,200000,176970,Active
CC513355,CUST016664,Gold,100000,67015,Active
CC513356,CUST018152,Classic,50000,3135,Active
CC513357,CUST043660,Gold,100000,53815,Active
CC513358,CUST021408,Gold,100000,43879,Active
CC513359,CUST040785,Classic,50000,25919,Active
CC513360,CUST041209,Platinum,200000,107097,Active
CC513361,CUST047715,Gold,100000,3271,Active
CC513362,CUST012432,Platinum,200000,46530,Active
CC513363,CUST029830,Platinum,200000,179021,Active
CC513364,CUST009282,Classic,50000,24083,Active
CC513365,CUST036226,Classic,50000,36782,Active
CC513366,CUST019236,Platinum,200000,152779,Active
CC513367,CUST020481,Gold,100000,58271,Active
CC513368,CUST011936,Platinum,200000,121795,Active
CC513369,CUST027795,Gold,100000,66166,Active
CC513370,CUST015413,Platinum,200000,55291,Active
CC513371,CUST048778,Platinum,200000,17249,Active
CC513372,CUST041888,Gold,100000,98409,Active
CC513373,CUST024303,Gold,100000,7246,Active
CC513374,CUST030924,Platinum,200000,156010,Active
CC513375,CUST031713,Classic,50000,22749,Active
CC513376,CUST021942,Platinum,200000,28969,Active
CC513377,CUST040453,Classic,50000,419,Active
CC513378,CUST011211,Gold,100000,64683,Active
CC513379,CUST033024,Platinum,200000,102404,Active
CC513380,CUST040038,Classic,50000,41625,Active
CC513381,CUST034323,Classic,50000,40232,Blocked
CC513382,CUST032686,Gold,100000,1728,Active
CC513383,CUST031212,Classic,50000,33825,Active
CC513384,CUST030817,Platinum,200000,130875,Active
CC513385,CUST022789,Platinum,200000,56164,Active
CC513386,CUST039142,Platinum,200000,107455,Active
CC513387,CUST036717,Classic,50000,25830,Active
CC513388,CUST007345,Platinum,200000,133650,Active
CC513389,CUST045404,Gold,100000,26219,Active
CC513390,CUST011009,Platinum,200000,53943,Active
CC513391,CUST048266,Platinum,200000,81462,Active
CC513392,CUST038520,Platinum,200000,18310,Active
CC513393,CUST009119,Classic,50000,42109,Active
CC513394,CUST028196,Gold,100000,97651,Blocked
CC513395,CUST045418,Classic,50000,9173,Active
CC513396,CUST036071,Platinum,200000,16353,Active
CC513397,CUST004088,Gold,100000,32784,Active
CC513398,CUST037741,Gold,100000,35053,Active
CC513399,CUST035537,Classic,50000,23801,Active
CC513400,CUST010046,Platinum,200000,161750,Active
CC513401,CUST027746,Gold,100000,12327,Active
CC513402,CUST039476,Platinum,200000,38434,Active
CC513403,CUST008580,Gold,100000,49918,Active
CC513404,CUST023195,Classic,50000,42267,Active
CC513405,CUST040298,Platinum,200000,180223,Active
CC513406,CUST006479,Classic,50000,48577,Active
CC513407,CUST002393,Classic,50000,20805,Active
CC513408,CUST022784,Platinum,200000,47910,Active
CC513409,CUST049837,Classic,50000,14388,Active
CC513410,CUST012216,Classic,50000,34736,Active
CC513411,CUST044496,Gold,100000,5223,Active
CC513412,CUST003005,Classic,50000,24999,Active
CC513413,CUST039410,Gold,100000,94554,Active
CC513414,CUST042962,Platinum,200000,100254,Active
CC513415,CUST013783,Classic,50000,32438,Active
CC513416,CUST002374,Classic,50000,6252,Active
CC513417,CUST001523,Classic,50000,18662,Active
CC513418,CUST032346,Platinum,200000,192114,Active
CC513419,CUST006967,Gold,100000,55231,Active
CC513420,CUST018305,Classic,50000,11893,Active
CC513421,CUST037807,Classic,50000,48327,Active
CC513422,CUST014668,Platinum,200000,121058,Active
CC513423,CUST000145,Platinum,200000,44481,Active
CC513424,CUST025386,Gold,100000,35009,Active
CC513425,CUST012885,Platinum,200000,176079,Active
CC513426,CUST005037,Classic,50000,42166,Active
CC513427,CUST015449,Classic,50000,35258,Blocked
CC513428,CUST014779,Gold,100000,27144,Active
CC513429,CUST021812,Gold,100000,1781,Active
CC513430,CUST027289,Platinum,200000,4607,Active
CC513431,CUST036352,Platinum,200000,153809,Active
CC513432,CUST029655,Classic,50000,35293,Active
CC513433,CUST039923,Classic,50000,1666,Active
CC513434,CUST025170,Gold,100000,9192,Active
CC513435,CUST012942,Platinum,200000,45611,Active
CC513436,CUST005607,Platinum,200000,26215,Active
CC513437,CUST022366,Gold,100000,58350,Active
CC513438,CUST008311,Gold,100000,98468,Active
CC513439,CUST010228,Platinum,200000,117542,Active
CC513440,CUST035563,Classic,50000,7260,Active
CC513441,CUST008176,Classic,50000,9167,Active
CC513442,CUST002183,Gold,100000,60482,Active
CC513443,CUST028366,Platinum,200000,8224,Active
CC513444,CUST015893,Classic,50000,29108,Active
CC513445,CUST010357,Gold,100000,93441,Active
CC513446,CUST040362,Platinum,200000,4427,Active
CC513447,CUST013608,Gold,100000,1499,Active
CC513448,CUST044127,Platinum,200000,69407,Active
CC513449,CUST039092,Gold,100000,7911,Active
CC513450,CUST008235,Classic,50000,14942,Active
CC513451,CUST032697,Classic,50000,45985,Active
CC513452,CUST028972,Gold,100000,10345,Active
CC513453,CUST009958,Gold,100000,80522,Active
CC513454,CUST019551,Classic,50000,8907,Active
CC513455,CUST001485,Gold,100000,49294,Active
CC513456,CUST040175,Gold,100000,65640,Active
CC513457,CUST032811,Gold,100000,97568,Active
CC513458,CUST031132,Gold,100000,72183,Active
CC513459,CUST040611,Classic,50000,7142,Active
CC513460,CUST019172,Platinum,200000,23578,Active
CC513461,CUST009875,Classic,50000,24550,Active
CC513462,CUST026472,Gold,100000,86713,Active
CC513463,CUST027217,Classic,50000,49724,Active
CC513464,CUST041455,Gold,100000,71638,Active
CC513465,CUST043476,Gold,100000,80513,Active
CC513466,CUST025967,Platinum,200000,157582,Active
CC513467,CUST021898,Classic,50000,46152,Active
CC513468,CUST018098,Platinum,200000,83461,Active
CC513469,CUST014880,Classic,50000,35507,Active
CC513470,CUST010084,Gold,100000,89209,Active
CC513471,CUST024335,Classic,50000,35820,Active
CC513472,CUST046995,Gold,100000,35846,Active
CC513473,CUST045704,Classic,50000,44071,Active
CC513474,CUST021904,Gold,100000,26421,Active
CC513475,CUST049402,Classic,50000,32632,Active
CC513476,CUST024017,Gold,100000,47244,Active
CC513477,CUST042512,Platinum,200000,166365,Active
CC513478,CUST047148,Platinum,200000,74201,Active
CC513479,CUST017929,Gold,100000,20010,Active
CC513480,CUST000520,Classic,50000,28379,Active
CC513481,CUST003363,Classic,50000,43111,Active
CC513482,CUST003076,Gold,100000,88812,Active
CC513483,CUST022743,Classic,50000,12580,Active
CC513484,CUST026398,Classic,50000,28484,Active
CC513485,CUST032327,Gold,100000,31527,Active
CC513486,CUST002433,Gold,100000,57699,Active
CC513487,CUST011150,Classic,50000,14525,Active
CC513488,CUST047262,Classic,50000,29421,Active
CC513489,CUST014272,Platinum,200000,188032,Active
CC513490,CUST045017,Classic,50000,12190,Active
CC513491,CUST019585,Platinum,200000,30440,Active
CC513492,CUST030188,Platinum,200000,193197,Active
CC513493,CUST047593,Classic,50000,22938,Active
CC513494,CUST027370,Gold,100000,94598,Active
CC513495,CUST004805,Platinum,200000,118557,Active
CC513496,CUST024978,Classic,50000,24463,Active
CC513497,CUST016976,Gold,100000,48639,Active
CC513498,CUST000591,Gold,100000,77697,Active
CC513499,CUST038702,Classic,50000,35286,Active
CC513500,CUST026902,Gold,100000,50325,Active
CC513501,CUST011788,Platinum,200000,161179,Active
CC513502,CUST047359,Classic,50000,37794,Active
CC513503,CUST020583,Gold,100000,33761,Active
CC513504,CUST042488,Platinum,200000,149947,Active
CC513505,CUST008202,Platinum,200000,123801,Active
CC513506,CUST041847,Classic,50000,28843,Blocked
CC513507,CUST011600,Platinum,200000,9205,Active
CC513508,CUST022075,Platinum,200000,74734,Active
CC513509,CUST034813,Gold,100000,80678,Active
CC513510,CUST000423,Platinum,200000,46200,Active
CC513511,CUST010891,Platinum,200000,162924,Active
CC513512,CUST011572,Platinum,200000,137832,Active
CC513513,CUST032157,Gold,100000,41892,Active
CC513514,CUST026772,Classic,50000,40211,Active
CC513515,CUST021960,Classic,50000,34782,Active
CC513516,CUST041167,Classic,50000,48873,Active
CC513517,CUST046275,Classic,50000,29091,Active
CC513518,CUST002401,Gold,100000,7580,Active
CC513519,CUST000836,Classic,50000,39230,Active
CC513520,CUST010524,Gold,100000,80148,Active
CC513521,CUST015282,Platinum,200000,153203,Active
CC513522,CUST022349,Classic,50000,44712,Active
CC513523,CUST034645,Platinum,200000,89798,Active
CC513524,CUST048486,Platinum,200000,12855,Active
CC513525,CUST015745,Gold,100000,88584,Active
CC513526,CUST026378,Platinum,200000,138364,Active
CC513527,CUST020335,Classic,50000,26517,Active
CC513528,CUST020202,Classic,50000,15677,Active
CC513529,CUST032604,Platinum,200000,3605,Active
CC513530,CUST027909,Gold,100000,91337,Active
CC513531,CUST048551,Platinum,200000,63681,Active
CC513532,CUST026188,Gold,100000,59984,Active
CC513533,CUST002361,Gold,100000,61995,Active
CC513534,CUST046550,Gold,100000,58164,Active
CC513535,CUST046879,Platinum,200000,91277,Active
CC513536,CUST035882,Platinum,200000,106582,Active
CC513537,CUST004309,Classic,50000,250,Active
CC513538,CUST005177,Gold,100000,69899,Blocked
CC513539,CUST000034,Platinum,200000,115542,Active
CC513540,CUST022944,Platinum,200000,9820,Active
CC513541,CUST038665,Gold,100000,48918,Active
CC513542,CUST009210,Gold,100000,69384,Active
CC513543,CUST041951,Gold,100000,39785,Active
CC513544,CUST020748,Platinum,200000,160343,Active
CC513545,CUST033688,Platinum,200000,12372,Active
CC513546,CUST034002,Gold,100000,66062,Active
CC513547,CUST006193,Gold,100000,18873,Active
CC513548,CUST044325,Classic,50000,869,Active
CC513549,CUST016049,Platinum,200000,130640,Active
CC513550,CUST006059,Platinum,200000,142567,Active
CC513551,CUST026607,Gold,100000,4841,Active
CC513552,CUST029321,Platinum,200000,24594,Active
CC513553,CUST010060,Classic,50000,3588,Active
CC513554,CUST025177,Gold,100000,37186,Active
CC513555,CUST049751,Platinum,200000,29167,Active
CC513556,CUST019489,Gold,100000,44095,Active
CC513557,CUST001704,Gold,100000,46798,Active
CC513558,CUST037541,Platinum,200000,109503,Active
CC513559,CUST004228,Classic,50000,8382,Active
CC513560,CUST041664,Platinum,200000,155131,Active
CC513561,CUST012839,Platinum,200000,148583,Active
CC513562,CUST034324,Classic,50000,16585,Active
CC513563,CUST019808,Classic,50000,26184,Active
CC513564,CUST041232,Classic,50000,38411,Blocked
CC513565,CUST029448,Gold,100000,66596,Active
CC513566,CUST016379,Platinum,200000,104516,Active
CC513567,CUST000951,Gold,100000,47795,Active
CC513568,CUST011680,Classic,50000,24254,Active
CC513569,CUST015341,Classic,50000,29581,Active
CC513570,CUST033269,Classic,50000,26217,Active
CC513571,CUST035200,Platinum,200000,52652,Active
CC513572,CUST038984,Gold,100000,82333,Active
CC513573,CUST019315,Platinum,200000,114490,Active
CC513574,CUST024030,Platinum,200000,5292,Active
CC513575,CUST006785,Gold,100000,41105,Active
CC513576,CUST045313,Platinum,200000,192981,Active
CC513577,CUST049499,Platinum,200000,70770,Active
CC513578,CUST007866,Gold,100000,65622,Active
CC513579,CUST039750,Gold,100000,98144,Active
CC513580,CUST006799,Gold,100000,29325,Active
CC513581,CUST043286,Classic,50000,10293,Active
CC513582,CUST045236,Gold,100000,61978,Active
CC513583,CUST012925,Platinum,200000,22879,Active
CC513584,CUST036983,Classic,50000,44855,Active
CC513585,CUST005096,Platinum,200000,159707,Active
CC513586,CUST013707,Classic,50000,9968,Active
CC513587,CUST021146,Gold,100000,33922,Active
CC513588,CUST020939,Gold,100000,2979,Active
CC513589,CUST017061,Gold,100000,35938,Active
CC513590,CUST018379,Platinum,200000,171640,Active
CC513591,CUST003266,Gold,100000,37749,Active
CC513592,CUST005073,Platinum,200000,133308,Active
CC513593,CUST049650,Classic,50000,8236,Active
CC513594,CUST033667,Classic,50000,30985,Active
CC513595,CUST017717,Platinum,200000,150747,Active
CC513596,CUST044095,Classic,50000,30409,Active
CC513597,CUST010227,Classic,50000,599,Active
CC513598,CUST001831,Platinum,200000,66725,Blocked
CC513599,CUST020628,Gold,100000,38840,Active
CC513600,CUST029787,Gold,100000,41629,Active
CC513601,CUST017600,Gold,100000,69553,Active
CC513602,CUST043727,Gold,100000,41965,Active
CC513603,CUST039860,Gold,100000,48929,Active
CC513604,CUST025832,Platinum,200000,166669,Active
CC513605,CUST029729,Platinum,200000,133201,Active
CC513606,CUST018985,Platinum,200000,137518,Active
CC513607,CUST040694,Gold,100000,48056,Active
CC513608,CUST009195,Gold,100000,24030,Active
CC513609,CUST029907,Platinum,200000,198319,Active
CC513610,CUST006025,Gold,100000,87331,Active
CC513611,CUST045369,Classic,50000,20621,Active
CC513612,CUST021324,Platinum,200000,27096,Active
CC513613,CUST044017,Classic,50000,22973,Active
CC513614,CUST007185,Classic,50000,30042,Active
CC513615,CUST049183,Platinum,200000,55993,Active
CC513616,CUST011799,Gold,100000,57965,Active
CC513617,CUST017712,Gold,100000,15645,Active
CC513618,CUST020573,Platinum,200000,116759,Active
CC513619,CUST020449,Platinum,200000,189267,Active
CC513620,CUST012945,Gold,100000,4618,Active
CC513621,CUST027753,Gold,100000,15032,Active
CC513622,CUST008219,Platinum,200000,2573,Active
CC513623,CUST030250,Platinum,200000,182614,Active
CC513624,CUST016419,Classic,50000,6947,Active
CC513625,CUST036185,Classic,50000,47832,Active
CC513626,CUST029591,Gold,100000,24114,Active
CC513627,CUST030631,Gold,100000,976,Active
CC513628,CUST031790,Classic,50000,9833,Active
CC513629,CUST019454,Classic,50000,16028,Active
CC513630,CUST000606,Gold,100000,7553,Active
CC513631,CUST036627,Platinum,200000,37077,Active
CC513632,CUST042745,Platinum,200000,177843,Active
CC513633,CUST017196,Platinum,200000,93855,Blocked
CC513634,CUST030906,Platinum,200000,41981,Blocked
CC513635,CUST018390,Gold,100000,97533,Active
CC513636,CUST038703,Classic,50000,26471,Active
CC513637,CUST046971,Gold,100000,39782,Active
CC513638,CUST036337,Gold,100000,59438,Active
CC513639,CUST024517,Classic,50000,44549,Active
CC513640,CUST038349,Classic,50000,48682,Active
CC513641,CUST021937,Gold,100000,93951,Active
CC513642,CUST019346,Classic,50000,41266,Active
CC513643,CUST036695,Classic,50000,46639,Active
CC513644,CUST036864,Classic,50000,33233,Active
CC513645,CUST038167,Classic,50000,17099,Active
CC513646,CUST007295,Gold,100000,96182,Active
CC513647,CUST048742,Classic,50000,33158,Active
CC513648,CUST000500,Classic,50000,29132,Active
CC513649,CUST017128,Platinum,200000,164154,Active
CC513650,CUST037601,Platinum,200000,105390,Active
CC513651,CUST020254,Gold,100000,79207,Active
CC513652,CUST000527,Classic,50000,30654,Active
CC513653,CUST046690,Classic,50000,4731,Active
CC513654,CUST029027,Platinum,200000,167193,Active
CC513655,CUST026157,Classic,50000,1311,Active
CC513656,CUST023585,Classic,50000,5732,Active
CC513657,CUST010957,Platinum,200000,44051,Active
CC513658,CUST030462,Gold,100000,20862,Active
CC513659,CUST008724,Gold,100000,1143,Active
CC513660,CUST016963,Platinum,200000,55255,Active
CC513661,CUST035222,Platinum,200000,27761,Active
CC513662,CUST042081,Classic,50000,3449,Active
CC513663,CUST037835,Classic,50000,27937,Active
CC513664,CUST025471,Classic,50000,9446,Active
CC513665,CUST047354,Gold,100000,22250,Active
CC513666,CUST008921,Classic,50000,20688,Active
CC513667,CUST048627,Platinum,200000,197163,Active
CC513668,CUST001188,Classic,50000,21308,Active
CC513669,CUST021079,Classic,50000,38349,Active
CC513670,CUST043587,Classic,50000,31949,Active
CC513671,CUST003037,Classic,50000,16419,Active
CC513672,CUST018614,Gold,100000,32703,Active
CC513673,CUST019764,Classic,50000,40676,Active
CC513674,CUST043043,Classic,50000,12739,Active
CC513675,CUST013241,Gold,100000,38061,Active
CC513676,CUST005538,Gold,100000,10497,Active
CC513677,CUST001554,Platinum,200000,180929,Active
CC513678,CUST024292,Platinum,200000,117860,Active
CC513679,CUST020461,Platinum,200000,1658,Active
CC513680,CUST004247,Platinum,200000,73828,Active
CC513681,CUST028031,Classic,50000,18916,Active
CC513682,CUST015078,Platinum,200000,37132,Active
CC513683,CUST042225,Gold,100000,94586,Active
CC513684,CUST008671,Platinum,200000,127394,Active
CC513685,CUST038881,Platinum,200000,117452,Active
CC513686,CUST048734,Platinum,200000,45801,Active
CC513687,CUST034801,Classic,50000,16774,Active
CC513688,CUST030459,Gold,100000,94165,Active
CC513689,CUST014539,Platinum,200000,198852,Active
CC513690,CUST026752,Classic,50000,324,Active
CC513691,CUST015221,Gold,100000,59626,Active
CC513692,CUST031062,Classic,50000,34683,Active
CC513693,CUST047206,Platinum,200000,87670,Active
CC513694,CUST028757,Classic,50000,4933,Active
CC513695,CUST049092,Classic,50000,41060,Active
CC513696,CUST017494,Platinum,200000,108518,Active
CC513697,CUST028233,Platinum,200000,198644,Active
CC513698,CUST017174,Classic,50000,36441,Active
CC513699,CUST036210,Gold,100000,79193,Active
CC513700,CUST036553,Classic,50000,5173,Active
CC513701,CUST036442,Classic,50000,37311,Active
CC513702,CUST003054,Classic,50000,22758,Active
CC513703,CUST015886,Platinum,200000,174681,Active
CC513704,CUST016080,Gold,100000,6118,Active
CC513705,CUST027653,Platinum,200000,102960,Active
CC513706,CUST010319,Gold,100000,18103,Active
CC513707,CUST017870,Platinum,200000,101045,Active
CC513708,CUST042041,Classic,50000,17384,Active
CC513709,CUST030399,Platinum,200000,197403,Active
CC513710,CUST047944,Gold,100000,27964,Active
CC513711,CUST002731,Classic,50000,37082,Blocked
CC513712,CUST027118,Platinum,200000,159576,Active
CC513713,CUST046630,Gold,100000,2365,Active
CC513714,CUST023523,Gold,100000,48218,Active
CC513715,CUST017690,Gold,100000,30862,Active
CC513716,CUST019875,Classic,50000,46694,Active
CC513717,CUST039064,Gold,100000,89183,Active
CC513718,CUST007071,Classic,50000,3108,Active
CC513719,CUST039987,Gold,100000,94439,Blocked
CC513720,CUST023544,Classic,50000,15071,Active
CC513721,CUST008749,Classic,50000,664,Active
CC513722,CUST030932,Classic,50000,38181,Active
CC513723,CUST040111,Classic,50000,18453,Active
CC513724,CUST040013,Classic,50000,4403,Active
CC513725,CUST027418,Platinum,200000,81090,Active
CC513726,CUST040222,Platinum,200000,173479,Active
CC513727,CUST021473,Gold,100000,8899,Active
CC513728,CUST027686,Platinum,200000,117851,Active
CC513729,CUST039237,Platinum,200000,73832,Active
CC513730,CUST038363,Platinum,200000,153415,Active
CC513731,CUST031430,Gold,100000,38358,Active
CC513732,CUST011538,Platinum,200000,91487,Active
CC513733,CUST035675,Classic,50000,6720,Active
CC513734,CUST003960,Gold,100000,43491,Active
CC513735,CUST040959,Classic,50000,12222,Active
CC513736,CUST009942,Classic,50000,28382,Active
CC513737,CUST035399,Gold,100000,11362,Active
CC513738,CUST038511,Platinum,200000,39646,Active
CC513739,CUST006755,Classic,50000,37087,Active
CC513740,CUST045573,Platinum,200000,152932,Active
CC513741,CUST018320,Classic,50000,6602,Active
CC513742,CUST039268,Platinum,200000,63626,Active
CC513743,CUST010008,Gold,100000,27710,Active
CC513744,CUST037093,Platinum,200000,143617,Active
CC513745,CUST019229,Classic,50000,25273,Active
CC513746,CUST027946,Classic,50000,48227,Active
CC513747,CUST010739,Classic,50000,22485,Active
CC513748,CUST024195,Classic,50000,30264,Blocked
CC513749,CUST031827,Gold,100000,11815,Active
CC513750,CUST003893,Classic,50000,15793,Active
CC513751,CUST015174,Classic,50000,40477,Active
CC513752,CUST011071,Classic,50000,18308,Active
CC513753,CUST008340,Classic,50000,35834,Active
CC513754,CUST029864,Gold,100000,67634,Active
CC513755,CUST026372,Platinum,200000,120262,Active
CC513756,CUST022394,Classic,50000,41489,Active
CC513757,CUST013459,Classic,50000,24050,Active
CC513758,CUST049598,Classic,50000,35012,Blocked
CC513759,CUST035073,Classic,50000,35628,Blocked
CC513760,CUST001505,Platinum,200000,19899,Active
CC513761,CUST003834,Classic,50000,27951,Active
CC513762,CUST029008,Classic,50000,2009,Active
CC513763,CUST008573,Classic,50000,21562,Active
CC513764,CUST042657,Gold,100000,20147,Blocked
CC513765,CUST006000,Gold,100000,65915,Active
CC513766,CUST007006,Classic,50000,49750,Active
CC513767,CUST000318,Classic,50000,14542,Blocked
CC513768,CUST037869,Classic,50000,7552,Active
CC513769,CUST006263,Gold,100000,98310,Active
CC513770,CUST037730,Classic,50000,1154,Active
CC513771,CUST031857,Gold,100000,23539,Active
CC513772,CUST034258,Platinum,200000,54350,Active
CC513773,CUST045837,Gold,100000,75106,Active
CC513774,CUST003234,Gold,100000,30810,Active
CC513775,CUST041846,Classic,50000,28591,Active
CC513776,CUST039541,Platinum,200000,162830,Active
CC513777,CUST033288,Platinum,200000,64559,Active
CC513778,CUST024626,Platinum,200000,183370,Active
CC513779,CUST003817,Platinum,200000,138746,Active
CC513780,CUST031801,Classic,50000,33209,Active
CC513781,CUST044242,Platinum,200000,89951,Active
CC513782,CUST000015,Platinum,200000,94484,Active
CC513783,CUST035631,Platinum,200000,71751,Active
CC513784,CUST024610,Platinum,200000,41190,Active
CC513785,CUST025192,Gold,100000,50729,Active
CC513786,CUST049695,Classic,50000,34062,Active
CC513787,CUST008691,Classic,50000,19031,Active
CC513788,CUST010105,Platinum,200000,41733,Active
CC513789,CUST004269,Gold,100000,65056,Active
CC513790,CUST002503,Classic,50000,24928,Active
CC513791,CUST014289,Gold,100000,95722,Active
CC513792,CUST000729,Gold,100000,94519,Active
CC513793,CUST036867,Platinum,200000,142747,Active
CC513794,CUST012460,Platinum,200000,38966,Active
CC513795,CUST007769,Classic,50000,24897,Active
CC513796,CUST014994,Classic,50000,30857,Active
CC513797,CUST028119,Classic,50000,16466,Active
CC513798,CUST001452,Gold,100000,9365,Active
CC513799,CUST028601,Gold,100000,73599,Active
CC513800,CUST003859,Classic,50000,28062,Active
CC513801,CUST027415,Platinum,200000,36602,Active
CC513802,CUST032005,Classic,50000,14637,Active
CC513803,CUST035895,Platinum,200000,23198,Active
CC513804,CUST042070,Classic,50000,32118,Active
CC513805,CUST032375,Classic,50000,26945,Blocked
CC513806,CUST023971,Gold,100000,25001,Active
CC513807,CUST004432,Platinum,200000,186385,Active
CC513808,CUST013206,Classic,50000,35018,Active
CC513809,CUST020986,Classic,50000,8567,Active
CC513810,CUST040370,Classic,50000,35987,Blocked
CC513811,CUST045822,Classic,50000,22879,Active
CC513812,CUST048019,Classic,50000,45551,Active
CC513813,CUST000987,Classic,50000,31073,Active
CC513814,CUST030540,Platinum,200000,31519,Blocked
CC513815,CUST003093,Classic,50000,17967,Active
CC513816,CUST033179,Gold,100000,44604,Active
CC513817,CUST024999,Platinum,200000,52051,Active
CC513818,CUST033248,Classic,50000,18900,Active
CC513819,CUST014684,Platinum,200000,2021,Active
CC513820,CUST041548,Platinum,200000,174506,Active
CC513821,CUST018383,Classic,50000,49222,Active
CC513822,CUST008503,Classic,50000,47209,Active
CC513823,CUST005606,Platinum,200000,186757,Active
CC513824,CUST045689,Platinum,200000,63849,Active
CC513825,CUST004369,Classic,50000,24892,Blocked
CC513826,CUST034425,Classic,50000,24907,Active
CC513827,CUST039334,Platinum,200000,100222,Active
CC513828,CUST013506,Classic,50000,27761,Active
CC513829,CUST037592,Platinum,200000,7516,Active
CC513830,CUST024700,Gold,100000,99710,Active
CC513831,CUST003931,Gold,100000,17058,Active
CC513832,CUST048604,Gold,100000,77565,Active
CC513833,CUST022870,Gold,100000,9357,Active
CC513834,CUST042927,Classic,50000,30634,Active
CC513835,CUST009813,Gold,100000,2232,Active
CC513836,CUST028255,Platinum,200000,14179,Active
CC513837,CUST000765,Platinum,200000,27769,Active
CC513838,CUST012469,Classic,50000,43527,Active
CC513839,CUST044618,Gold,100000,6810,Active
CC513840,CUST008692,Gold,100000,26567,Active
CC513841,CUST025288,Classic,50000,31986,Active
CC513842,CUST044287,Platinum,200000,92131,Active
CC513843,CUST012701,Platinum,200000,167452,Active
CC513844,CUST010881,Classic,50000,2981,Active
CC513845,CUST041976,Gold,100000,64690,Active
CC513846,CUST030688,Classic,50000,1612,Active
CC513847,CUST032922,Platinum,200000,7226,Active
CC513848,CUST019860,Classic,50000,8702,Active
CC513849,CUST046461,Platinum,200000,16360,Active
CC513850,CUST029914,Classic,50000,10116,Active
CC513851,CUST028617,Gold,100000,65781,Active
CC513852,CUST027298,Gold,100000,51569,Active
CC513853,CUST014679,Classic,50000,21385,Active
CC513854,CUST045066,Gold,100000,95343,Active
CC513855,CUST017875,Gold,100000,77927,Active
CC513856,CUST020010,Gold,100000,20530,Active
CC513857,CUST045877,Platinum,200000,182136,Active
CC513858,CUST030980,Platinum,200000,114589,Active
CC513859,CUST000617,Platinum,200000,84915,Active
CC513860,CUST016815,Platinum,200000,137325,Active
CC513861,CUST048717,Gold,100000,41289,Active
CC513862,CUST044370,Gold,100000,29618,Active
CC513863,CUST041325,Gold,100000,29569,Active
CC513864,CUST032351,Classic,50000,1572,Active
CC513865,CUST028934,Gold,100000,29921,Active
CC513866,CUST035787,Classic,50000,42725,Active
CC513867,CUST012752,Classic,50000,43827,Active
CC513868,CUST049257,Platinum,200000,197239,Active
CC513869,CUST004246,Gold,100000,5772,Active
CC513870,CUST016788,Classic,50000,10086,Active
CC513871,CUST046452,Platinum,200000,80269,Active
CC513872,CUST009454,Classic,50000,13417,Active
CC513873,CUST028509,Classic,50000,7793,Active
CC513874,CUST022049,Classic,50000,39709,Active
CC513875,CUST030541,Platinum,200000,88968,Active
CC513876,CUST041180,Gold,100000,11325,Active
CC513877,CUST002482,Classic,50000,39803,Active
CC513878,CUST024125,Classic,50000,46692,Active
CC513879,CUST003766,Classic,50000,21987,Blocked
CC513880,CUST020904,Platinum,200000,19438,Active
CC513881,CUST032970,Gold,100000,31803,Active
CC513882,CUST048048,Classic,50000,42435,Active
CC513883,CUST017626,Gold,100000,25612,Active
CC513884,CUST028273,Platinum,200000,163487,Active
CC513885,CUST025632,Platinum,200000,168038,Active
CC513886,CUST024019,Gold,100000,38128,Active
CC513887,CUST025101,Classic,50000,4377,Active
CC513888,CUST037846,Classic,50000,4873,Active
CC513889,CUST009250,Gold,100000,35774,Active
CC513890,CUST009089,Gold,100000,38320,Active
CC513891,CUST005347,Classic,50000,14019,Active
CC513892,CUST003516,Classic,50000,172,Active
CC513893,CUST040902,Platinum,200000,184626,Blocked
CC513894,CUST002884,Platinum,200000,34594,Active
CC513895,CUST048600,Gold,100000,41599,Active
